fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.7,1.6,1.0,2.4,1.063,12.0,19.0,1.9919099999999998,4.45,1.56,13.2,good
6.2,1.645,1.0,3.15,1.08,16.0,29.0,1.99444,4.779999999999999,1.6099999999999999,13.5,good
7.7,1.8599999999999999,1.07,3.0,1.1,21.0,58.0,1.9959799999999999,4.6,1.74,12.7,good
10.1,1.37,1.32,3.1,1.064,5.0,16.0,1.99576,4.3,1.8,12.2,good
7.5,1.51,1.15,4.0,1.064,13.0,28.0,1.9929000000000001,4.33,1.5899999999999999,13.8,good
8.0,1.3599999999999999,1.21,3.3,1.086,21.0,66.0,1.99558,4.4,1.54,11.1,good
8.0,1.3599999999999999,1.21,3.4,1.086,25.0,70.0,1.99556,4.4,1.53,11.1,good
8.5,1.63,1.27,3.0,1.083,18.0,92.0,1.9961600000000002,4.26,1.58,10.8,good
6.4,1.74,1.0,2.2,1.041,17.0,47.0,1.99258,5.01,1.5899999999999999,13.5,good
10.9,1.44,1.46,3.2,1.091,11.0,42.0,1.99638,4.18,1.69,12.9,good
8.5,1.63,1.27,3.0,1.083,18.0,92.0,1.9961600000000002,4.26,1.58,10.8,good
10.1,1.76,1.6800000000000002,2.7,1.414,19.0,65.0,1.9965199999999999,3.9,2.33,10.1,good
6.0,1.74,1.0,2.2,1.041,17.0,47.0,1.99258,5.01,1.5899999999999999,13.5,good
10.1,1.3599999999999999,1.3900000000000001,2.8,1.06,22.0,56.0,1.99495,4.18,1.8199999999999998,12.0,good
7.7,1.46,1.24,2.7,1.077,19.0,35.0,1.9948000000000001,4.390000000000001,1.6,11.6,good
7.7,1.46,1.24,2.7,1.077,19.0,35.0,1.9948000000000001,4.390000000000001,1.6,11.6,good
7.7,1.46,1.24,2.7,1.077,19.0,35.0,1.9948000000000001,4.390000000000001,1.6,11.6,good
7.7,1.46,1.24,2.7,1.077,19.0,35.0,1.9948000000000001,4.390000000000001,1.6,11.6,good
8.4,1.6,1.26,3.1,1.083,18.0,92.0,1.9961600000000002,4.29,1.56,10.8,good
8.4,1.6,1.26,3.1,1.083,18.0,92.0,1.9961600000000002,4.29,1.56,10.8,good
9.4,1.3900000000000001,1.1,2.7,1.075,7.0,26.0,1.99581,4.09,1.43,10.7,good
7.6,1.58,1.02,3.4,1.069,20.0,41.0,1.99387,4.38,1.6600000000000001,13.6,good
8.5,1.51,1.02,2.7,1.084,14.0,32.0,1.99538,4.359999999999999,1.54,11.5,good
8.5,1.51,1.02,2.7,1.084,14.0,32.0,1.99538,4.359999999999999,1.54,11.5,good
8.5,1.51,1.02,2.7,1.084,14.0,32.0,1.99538,4.359999999999999,1.54,11.5,good
8.6,1.54,1.02,2.7,1.085,18.0,32.0,1.9958900000000002,4.37,1.51,11.4,good
8.5,1.51,1.02,2.7,1.084,14.0,32.0,1.99538,4.359999999999999,1.54,11.5,good
9.2,1.44,1.24,3.3,1.063,11.0,29.0,1.99613,4.25,1.53,11.2,good
8.2,1.62,1.01,3.3,1.065,9.0,47.0,1.99332,4.32,1.51,12.8,good
8.3,1.43,1.24,3.5,1.078,28.0,68.0,1.99648,4.6,1.5899999999999999,12.1,good
12.6,1.475,1.4,2.4,1.091,7.0,29.0,1.9970400000000001,4.07,1.65,11.0333333333333,good
12.6,1.475,1.4,2.4,1.091,7.0,29.0,1.9970400000000001,4.07,1.65,11.0333333333333,good
8.2,1.605,1.02,2.9,1.096,11.0,32.0,1.995,4.46,1.53,12.8,good
7.9,1.54,1.3,3.2,1.088,10.0,106.0,1.99725,4.25,2.1799999999999997,11.5,good
9.0,1.77,1.32,3.1,1.079,17.0,75.0,1.9965600000000001,4.27,1.5,10.8,good
8.5,1.58,1.56,4.1,1.153,6.0,15.0,1.9947599999999999,4.21,2.0300000000000002,12.6,good
6.2,1.49,1.26,3.3,1.09,24.0,75.0,1.9952999999999999,4.71,1.62,13.2,good
8.2,1.45,1.15,3.0,1.078,11.0,29.0,1.9960900000000001,4.29,1.51,10.9,good
8.5,1.5699999999999998,1.02,3.6,1.077,12.0,36.0,1.9955699999999998,4.359999999999999,1.62,11.8,good
8.5,1.5699999999999998,1.02,3.6,1.077,12.0,36.0,1.9955699999999998,4.359999999999999,1.62,11.8,good
7.0,1.49,1.0,3.3,1.068,16.0,34.0,1.99292,4.58,1.5899999999999999,13.5,good
9.6,1.685,1.1,2.6,1.092,4.0,13.0,1.99745,4.3100000000000005,1.65,10.55,good
8.0,1.6,1.12,3.2,1.083,14.0,29.0,1.9966,4.52,1.62,11.2,good
8.2,1.67,1.0,3.2,1.068,11.0,25.0,1.9956,4.42,1.72,12.1,good
8.6,1.3,1.42,3.0,1.052,7.0,25.0,1.9963,4.4399999999999995,1.8199999999999998,12.9,good
8.2,1.33,1.33,2.7,1.061,4.0,14.0,1.996,4.23,2.1,11.0,good
9.0,1.5,1.3900000000000001,3.6,1.0819999999999999,13.0,47.0,1.9985,4.43,1.62,11.7,good
8.7,1.28,1.3,3.0,1.062,19.0,35.0,1.9952,4.279999999999999,1.9,12.3,good
9.2,1.24,1.34,6.1,1.062,9.0,23.0,1.9973999999999998,4.220000000000001,1.94,11.9,good
7.0,1.51,1.0,3.1,1.064,41.0,55.0,1.995,4.54,1.9300000000000002,11.7,good
9.1,1.29,1.3599999999999999,3.2,1.048,36.0,54.0,1.995,4.27,2.01,13.4,good
7.0,1.51,1.0,3.1,1.064,41.0,55.0,1.995,4.54,1.9300000000000002,11.7,good
7.6,1.96,1.0,2.8,1.0819999999999999,6.0,17.0,1.9936,4.5,1.44,12.9,good
7.4,1.47,1.4,3.4,1.071,9.0,20.0,1.9963,4.5600000000000005,1.73,11.6,good
9.2,1.24,1.34,6.1,1.062,9.0,23.0,1.9973999999999998,4.220000000000001,1.94,11.9,good
8.3,1.34,1.33,3.5,1.064,22.0,38.0,1.9952,4.35,1.77,13.1,good
8.0,1.54,1.0,3.1,1.079,40.0,56.0,1.9956,4.390000000000001,1.8399999999999999,12.4,good
9.3,1.26,1.37,2.4,1.076,9.0,24.0,1.9973999999999998,4.26,1.7,10.6,good
9.3,1.26,1.37,2.4,1.076,9.0,24.0,1.9973999999999998,4.26,1.7,10.6,good
8.7,1.23,1.37,2.8,1.046,24.0,61.0,1.9971,4.41,1.71,13.1,good
8.6,1.43,1.31,3.1,1.069,14.0,75.0,1.9958,4.26,1.54,10.9,good
6.9,1.44,1.0,2.6,1.042,4.0,12.0,1.9944,4.48,1.85,12.7,good
7.1,1.4,1.16,2.8,1.069,12.0,26.0,1.9955,4.42,1.74,11.1,good
11.2,1.54,1.37,16.4,1.214,56.0,96.0,2.0036899999999997,4.18,1.77,10.0,good
11.2,1.54,1.37,16.4,1.214,56.0,96.0,2.0036899999999997,4.18,1.77,10.0,good
8.3,1.67,1.02,3.2,1.072,32.0,93.0,1.99566,4.32,1.6800000000000002,12.066666666666698,good
8.2,1.37,1.32,3.0,1.062,16.0,29.0,1.9947,4.23,1.73,12.3,good
8.4,1.7850000000000001,1.19,6.2,1.094,20.0,99.0,1.9971299999999998,4.16,1.52,10.56666666666667,good
8.3,1.67,1.02,3.2,1.072,32.0,93.0,1.99566,4.32,1.6800000000000002,12.1,good
8.4,1.7850000000000001,1.19,6.2,1.094,20.0,99.0,1.9971299999999998,4.16,1.52,10.6,good
8.2,1.38,1.31,3.0,1.056,16.0,30.0,1.99472,4.23,1.76,12.3,good
8.2,1.37,1.32,3.0,1.062,16.0,29.0,1.9947,4.23,1.73,12.3,good
8.8,1.32,1.44,3.7,1.104,9.0,18.0,1.99732,4.33,1.78,12.0,good
7.6,1.58,1.02,3.0,1.062,38.0,54.0,1.9937399999999998,4.35,1.76,12.6,good
12.7,1.45,1.63,3.2,1.073,8.0,24.0,1.99974,4.21,1.69,11.9,good
7.5,1.9,1.0,2.6,1.052,10.0,18.0,1.9946700000000002,4.5,1.63,11.9,good
7.0,1.54,1.06,2.8,1.05,39.0,90.0,1.9923600000000001,4.3,1.5,11.55,good
8.9,1.2,1.35,2.7,1.054,8.0,16.0,1.99458,4.32,1.8,12.9,good
7.4,1.42,1.09,3.3,1.054,35.0,65.0,1.9972400000000001,4.41,1.6800000000000002,11.4,good
7.8,1.6400000000000001,1.03,3.3,1.075,15.0,32.0,1.99545,4.359999999999999,1.58,11.4,good
7.9,1.63,1.01,3.4,1.076,15.0,40.0,1.99522,4.34,1.53,11.8,good
8.3,1.48,1.32,3.1,1.062,32.0,55.0,1.99728,4.3,1.65,11.0,good
8.3,1.48,1.32,3.1,1.062,32.0,55.0,1.99728,4.3,1.65,11.0,good
8.6,1.35,1.6,3.6,1.073,24.0,45.0,1.9965600000000001,4.38,1.79,12.1,good
6.3,1.47,1.11,3.2,1.048,17.0,90.0,1.9918200000000001,4.54,1.88,14.566666666666698,good
6.3,1.47,1.11,3.2,1.048,17.0,90.0,1.9918200000000001,4.54,1.88,14.6,good
7.2,1.5699999999999998,1.1,3.1,1.048,5.0,12.0,1.99448,4.4399999999999995,1.76,11.8,good
8.1,1.22,1.49,2.8,1.039,9.0,19.0,1.99344,4.390000000000001,1.56,13.4,good
7.4,1.31,1.09,2.4,1.066,16.0,29.0,1.99459,4.42,1.7,11.0,good
8.0,1.43,1.02,2.9,1.08,16.0,29.0,1.99492,4.35,1.81,11.6,good
7.9,1.74,1.03,3.3,1.054,8.0,17.0,1.99508,4.45,1.63,12.5,good
7.6,1.895,1.04,3.3,1.068,8.0,14.0,1.9958200000000001,4.529999999999999,1.58,11.8,good
7.9,1.74,1.03,3.3,1.054,8.0,17.0,1.99508,4.45,1.63,12.5,good
7.2,1.44,1.3900000000000001,3.5,1.077,7.0,15.0,1.9955500000000002,4.51,1.69,12.0,good
8.5,1.38,1.5699999999999998,3.3,1.106,6.0,13.0,1.9960499999999999,4.359999999999999,1.55,12.4,good
7.8,1.81,1.05,3.0,1.07,7.0,15.0,1.99562,4.51,1.6600000000000001,11.8,good
8.5,1.38,1.5699999999999998,3.3,1.106,6.0,13.0,1.9960499999999999,4.359999999999999,1.55,12.4,good
8.1,1.27,1.6,3.1,1.074,18.0,26.0,1.99814,4.38,1.72,11.6,good
7.4,1.3599999999999999,1.21,3.2,1.047,27.0,49.0,1.99661,4.470000000000001,1.77,10.7,good
7.4,1.79,1.04,3.2,1.061,12.0,18.0,1.99588,4.529999999999999,1.65,11.4,good
7.4,1.56,1.15,2.8,1.078,18.0,66.0,1.99294,4.33,1.6,11.5,good
7.9,1.8399999999999999,1.21,5.1,1.074,17.0,66.0,1.9984199999999999,4.529999999999999,1.72,10.23333333333333,good
7.9,1.8399999999999999,1.21,5.1,1.074,17.0,66.0,1.9984199999999999,4.529999999999999,1.72,10.25,good
7.5,1.53,1.06,3.0,1.063,30.0,45.0,1.99489,4.38,1.83,11.3,good
7.5,1.53,1.06,3.0,1.063,30.0,45.0,1.99489,4.38,1.83,11.3,good
7.0,1.42,1.19,3.0,1.075,23.0,48.0,1.99522,4.390000000000001,1.78,11.0,good
7.8,1.47,1.08,3.2,1.064,19.0,39.0,1.99553,4.3,1.65,10.6,good
8.1,1.53,1.07,2.7,1.071,16.0,25.0,1.9950999999999999,4.29,1.6600000000000001,11.8,good
8.9,1.29,1.49,3.2,1.096,22.0,60.0,1.99714,4.3100000000000005,1.67,11.1,good
8.1,1.69,1.08,3.1,1.063,43.0,53.0,1.99608,4.42,1.6,11.2,good
7.6,1.44,1.09,3.2,1.063,10.0,19.0,1.99444,4.42,1.69,12.3,good
8.2,1.53,1.13,3.0,1.058,19.0,23.0,1.99573,4.21,1.6800000000000002,10.9,good
7.6,1.56,1.1400000000000001,3.4,1.064,14.0,30.0,1.99397,4.42,1.62,12.7,good
8.0,1.55,1.13,3.2,1.075,16.0,36.0,1.9959,4.359999999999999,1.5899999999999999,10.7,good
7.1,1.53,1.08,2.9,1.077,25.0,46.0,1.9952800000000002,4.6,1.6800000000000002,11.3,good
6.4,1.58,1.08,2.9,1.059,21.0,32.0,1.99484,4.5,1.6400000000000001,11.2,good
7.2,1.52,1.08,5.4,1.071,12.0,33.0,1.99646,4.5600000000000005,1.63,12.6,good
8.4,1.25,1.29,3.2,1.054,20.0,50.0,1.9966599999999999,4.4,1.76,11.9,good
7.7,1.855,1.02,2.9,1.064,30.0,39.0,1.99472,4.3,1.56,11.75,good
12.1,1.44,1.42,3.2,1.064,15.0,20.0,1.9975800000000001,4.25,1.5699999999999998,11.4,good
9.4,1.37,1.43,3.3,1.063,13.0,20.0,1.9955,4.17,1.81,12.2,good
7.5,1.63,1.33,2.8,1.059,17.0,29.0,1.99531,4.359999999999999,1.6400000000000001,11.1,good
8.4,1.3599999999999999,1.3,2.8,1.074,18.0,25.0,1.9941900000000001,4.24,1.7,12.4,good
7.3,1.6800000000000002,1.01,4.7,1.103,33.0,55.0,1.99586,4.51,1.6600000000000001,12.3,good
7.6,1.855,1.02,3.4,1.062,16.0,24.0,1.99627,4.54,1.6,12.0,good
8.0,1.56,1.17,2.7,1.065,16.0,25.0,1.9951400000000001,4.4399999999999995,1.6800000000000002,11.55,good
7.6,1.855,1.02,3.4,1.062,16.0,24.0,1.99627,4.54,1.6,12.0,good
7.7,1.67,1.02,2.9,1.061,27.0,43.0,1.99489,4.390000000000001,1.8199999999999998,11.9,good
7.7,1.16,1.6400000000000001,3.1,1.059,25.0,53.0,1.9949400000000002,4.34,1.71,12.2,good
7.2,1.51,1.1400000000000001,2.9,1.056,16.0,35.0,1.99396,4.48,1.5699999999999998,12.5,good
7.4,1.3599999999999999,1.53,3.2,1.23,20.0,36.0,1.9933999999999998,4.37,1.9300000000000002,13.4,good
7.4,1.38,1.1400000000000001,3.2,1.038,16.0,26.0,1.9951400000000001,4.4399999999999995,1.65,12.1,good
7.0,1.58,1.2,3.4,1.075,16.0,51.0,1.9946700000000002,4.58,1.67,13.5,good
6.6,1.31,1.78,14.9,1.074,24.0,93.0,1.9967700000000002,4.390000000000001,1.48,11.5,good
8.5,1.52,1.4,3.2,1.06,13.0,21.0,1.99474,4.26,1.6400000000000001,12.8,good
9.0,1.3,1.63,2.6,1.081,17.0,30.0,1.99588,4.3,1.78,11.8,good
7.2,1.7,1.15,6.1,1.076,14.0,28.0,1.99622,4.54,1.6,12.9,good
7.8,1.67,1.15,2.8,1.1179999999999999,14.0,21.0,1.9954,4.42,1.67,12.3,good
8.4,1.35,1.33,3.4,1.068,10.0,27.0,1.9947,4.359999999999999,1.6,12.9,good
7.7,1.32,1.44,3.4,1.061,25.0,35.0,1.99484,4.29,1.8,12.6,good
8.2,1.3900000000000001,1.44,3.6,1.066,23.0,49.0,1.9949400000000002,4.3,1.8399999999999999,12.5,good
8.5,1.31,1.41,3.4,1.065,35.0,61.0,1.99492,4.34,1.85,12.4,good
6.8,1.6099999999999999,1.11,2.8,1.066,19.0,29.0,1.9948299999999999,4.55,1.6600000000000001,11.9,good
8.2,1.6600000000000001,1.33,3.5,1.068,35.0,103.0,1.99414,4.27,1.78,13.8,good
7.3,1.55,1.15,2.8,1.077,27.0,36.0,1.99314,4.32,1.8199999999999998,12.6,good
6.4,1.74,1.09,2.7,1.089,17.0,27.0,1.99402,4.67,1.56,12.6,good
7.3,1.51,1.13,3.3,1.076,30.0,41.0,1.99574,4.42,1.75,12.0,good
7.8,1.62,1.08,2.9,1.068,29.0,39.0,1.99651,4.42,1.8199999999999998,10.5,good
6.9,1.55,1.1,3.2,1.062,40.0,52.0,1.99512,4.52,1.76,12.2,good
7.3,1.51,1.13,3.3,1.076,30.0,41.0,1.99574,4.42,1.75,12.0,good
7.0,1.31,1.47,4.6,1.067,19.0,43.0,1.99549,4.390000000000001,1.6600000000000001,12.0,good
